condition,image_index,key_press,response_time,response_corr,stimulus_side,prioritization_cue,n200lat
4,39,1,0.516039812151575,1,1,76,0.1802734375
3,39,1,0.377974667702802,1,0,74,0.144140625
4,69,1,0.388671915410669,0,1,76,0.1666015625
1,14,1,0.311689690570347,1,1,75,0.1138671875
4,55,1,0.383053293116973,0,0,76,0.2056640625
1,22,2,0.251343693977105,1,0,74,0.09921875
3,60,2,0.155470581856207,1,0,74,0.1802734375
1,19,2,0.184906048831181,1,0,74,0.1265625
1,20,2,0.283371628669556,1,0,74,0.09921875
3,55,2,0.561939592604176,1,0,74,0.1412109375
3,57,2,0.555352274910547,1,0,74,0.16953125
4,42,1,0.931742086759186,1,1,76,0.1451171875
2,1,1,0.464088924272801,1,0,76,0.16171875
1,7,1,0.346818002799409,1,0,74,0.116796875
2,32,2,0.342568225169089,1,1,76,0.1109375
2,34,2,0.296576878245105,1,1,76,0.1568359375
3,37,2,0.858414554502815,0,1,75,0.19296875
3,42,1,0.713039669106365,1,0,74,0.14609375
1,26,2,0.276891300265561,1,1,75,0.09921875
4,50,1,0.247370431970921,1,1,76,0.1646484375
3,69,1,0.445151693988009,0,1,75,0.163671875
4,62,1,0.455620806722436,0,0,76,0.1978515625
1,31,2,0.212640136844129,1,0,74,0.1001953125
4,54,1,0.560829104026197,1,1,76,0.1568359375
1,11,1,0.545439014778822,1,0,74,0.179296875
3,62,1,0.50309047549672,0,1,75,0.132421875
3,59,2,0.488519613121753,1,1,75,0.2486328125
4,60,2,0.884020863944897,1,1,76,0.1490234375
3,68,2,0.488563328879536,1,0,74,0.17734375
2,27,2,0.295810771582183,1,0,76,0.2427734375
3,61,2,0.471126632866799,1,1,75,0.15
3,71,1,0.863181967346463,0,1,75,0.09921875
4,58,1,0.437225872185081,0,1,76,0.18515625
1,10,1,0.361576553565101,1,1,75,0.1470703125
3,49,1,0.397012622604962,1,1,75,0.1451171875
2,10,1,0.319195081319776,1,0,76,0.1861328125
4,41,1,0.501677054257016,1,1,76,0.1353515625
4,45,1,0.277101061728899,1,1,76,0.1119140625
2,6,2,0.639038624169189,0,1,76,0.09921875
2,29,2,0.380590293265413,1,1,76,0.1568359375
1,24,2,0.312798962520901,1,0,74,0.148046875
2,7,1,1.09943617851241,1,1,76,0.108984375
2,28,2,0.287179464459769,1,1,76,0.1802734375
3,66,2,0.458326346764807,1,1,75,0.1138671875
2,26,2,0.306102468661265,1,1,76,0.144140625
2,8,1,0.290999125485541,1,0,76,0.2154296875
2,22,2,0.291861520759994,1,0,76,0.09921875
1,9,1,0.311775935304468,1,0,74,0.15
1,12,1,0.315903368071304,1,1,75,0.12265625
3,43,1,0.51701794929977,1,0,74,0.15
1,6,1,0.349669791947235,1,1,75,0.1373046875
4,44,2,0.602188939825282,0,0,76,0.2271484375
2,13,1,0.463924169816892,1,0,76,0.175390625
3,47,1,0.340980948531069,1,1,75,0.1529296875
3,54,1,0.359344651835272,1,0,74,0.1529296875
1,8,1,0.387455800955649,1,1,75,0.1265625
2,30,2,0.267405288133887,1,0,76,0.194921875
4,59,1,1.43541403078416,0,0,76,0.1431640625
3,65,2,0.524874817594537,1,1,75,0.128515625
3,64,2,0.400888391857734,1,1,75,0.09921875
1,33,2,0.413682525264448,1,1,75,0.1041015625
3,50,1,0.391622112889308,1,0,74,0.1373046875
1,34,2,0.429379751833039,1,0,74,0.167578125
2,4,1,0.352923024096526,1,0,76,0.163671875
4,66,2,0.341818887274712,1,1,76,0.09921875
2,20,2,0.339874408338801,1,1,76,0.09921875
3,56,2,0.6137230937602,1,1,75,0.14609375
2,15,1,0.349619935936062,1,0,76,0.2056640625
3,72,2,0.475811075099045,1,1,75,0.09921875
4,38,1,0.724888792421552,1,1,76,0.1568359375
1,28,2,0.358721679353039,1,1,75,0.1783203125
4,72,2,0.396362812636653,1,1,76,0.1626953125
2,25,2,0.820390802051406,1,0,76,0.1568359375
4,51,1,0.351761348472792,1,0,76,0.120703125
4,43,1,0.449205963610439,1,1,76,0.15
3,40,1,0.412054354223073,1,0,74,0.20859375
4,71,1,0.3926703305915,0,0,76,0.1724609375
3,44,1,0.435900653712451,1,0,74,0.1666015625
2,36,2,0.363758552004583,1,1,76,0.1099609375
3,70,2,0.593246158910915,1,0,74,0.1236328125
4,49,1,0.56800508039305,1,0,76,0.1529296875
4,47,1,0.376657681845245,1,0,76,0.13046875
3,46,1,0.67652080982225,1,1,75,0.10703125
4,64,2,0.549746259057429,1,0,76,0.2193359375
1,13,1,0.321460844046669,1,0,74,0.15
2,21,2,0.351622371628764,1,1,76,0.13046875
3,48,1,0.336417159385746,1,0,74,0.09921875
2,24,2,0.408032552324585,1,1,76,0.1509765625
1,25,2,0.365899857555632,1,1,75,0.120703125
1,4,1,0.30605509065208,1,1,75,0.2291015625
1,23,2,0.29273824163829,1,0,74,0.1685546875
1,1,1,0.371118927694624,1,0,74,0.2486328125
4,65,2,0.387534382825834,1,1,76,0.18515625
1,18,1,0.415070044473396,1,0,74,0.18515625
4,56,2,0.327713084741845,1,1,76,0.09921875
4,37,1,0.383126229819027,1,0,76,0.1001953125
4,57,2,0.54635351516481,1,1,76,0.1666015625
1,15,1,0.312655460118549,1,0,74,0.1548828125
2,23,2,0.254758426366607,1,0,76,0.1392578125
4,70,2,0.769026400870644,1,0,76,0.179296875
4,67,2,0.396857735351659,1,0,76,0.1578125
1,30,2,0.476888896897435,1,0,74,0.15
2,5,1,0.399481553715304,1,1,76,0.2447265625
4,48,1,0.220013932514121,1,1,76,0.175390625
2,11,1,0.68169049914286,1,1,76,0.16171875
2,3,1,0.291303700199933,1,1,76,0.09921875
4,68,2,0.448532227019314,1,0,76,0.15390625
2,31,2,0.386037391392165,1,1,76,0.1548828125
3,58,2,1.31424101009907,1,0,74,0.2427734375
2,12,2,0.450101095324499,0,0,76,0.16171875
1,27,2,0.367832817297312,1,0,74,0.1998046875
4,61,2,1.10670320883219,1,1,76,0.09921875
2,2,1,0.342617001399049,1,0,76,0.1421875
2,19,2,0.81250204074604,1,0,76,0.2486328125
1,29,2,0.359949636462261,1,1,75,0.1548828125
3,38,1,1.1825920646952,1,0,74,0.09921875
1,35,2,0.424700210860465,1,0,74,0.09921875
1,32,2,0.451099292797153,1,1,75,0.105078125
2,33,2,0.531494234804995,1,1,76,0.1373046875
1,21,2,0.325285286889994,1,1,75,0.1607421875
4,63,2,0.394108432272333,1,0,76,0.112890625
2,17,1,0.382484679823392,1,0,76,0.1275390625
1,3,1,0.385525441131904,1,1,75,0.2466796875
2,9,1,0.73250487203768,1,0,76,0.1080078125
2,14,1,1.22025996330194,1,0,76,0.1958984375
3,51,1,0.269042895975872,1,1,75,0.20078125
2,16,1,0.316345275074127,1,0,76,0.1392578125
4,53,1,0.797164758201689,1,0,76,0.20078125
1,17,1,0.369375395428506,1,1,75,0.1421875
4,52,1,0.381219358736416,1,0,76,0.1626953125
3,53,1,0.464252245685202,1,0,74,0.1626953125
1,5,1,0.36311949742958,1,1,75,0.134375
3,52,1,0.289448140567401,1,1,75,0.1470703125
2,18,1,0.252993925678311,1,1,76,0.151953125
1,16,1,0.350510061878595,1,0,74,0.1646484375
3,41,1,0.309091080081998,1,0,74,0.155859375
3,45,1,0.261169982884894,1,0,74,0.1724609375
3,63,1,0.271483439588337,0,1,75,0.1509765625
4,40,1,0.28370604882366,1,0,76,0.144140625
1,2,1,0.296489586064126,1,1,75,0.140234375
