condition,image_index,key_press,response_time,response_corr,stimulus_side,prioritization_cue,n200lat
2.0,12.0,2.0,0.310901066065526,0.0,0,76,0.1548828125
2.0,23.0,2.0,0.432903924665879,1.0,0,76,0.1275390625
4.0,68.0,1.0,0.514917486222657,0.0,1,76,0.1392578125
4.0,61.0,2.0,0.513831469479555,1.0,1,76,0.218359375
2.0,36.0,2.0,0.702884996703688,1.0,0,76,0.2486328125
1.0,10.0,1.0,1.10969809550988,1.0,0,74,0.1587890625
2.0,8.0,1.0,0.631684252821287,1.0,0,76,0.1841796875
1.0,19.0,2.0,0.516704795431906,1.0,1,75,0.09921875
2.0,19.0,2.0,0.451747696823986,1.0,1,76,0.167578125
1.0,21.0,2.0,0.243274253939489,1.0,1,75,0.1666015625
1.0,4.0,1.0,0.6527981639274,1.0,0,74,0.128515625
4.0,58.0,1.0,1.15358785903481,0.0,1,76,0.18515625
1.0,26.0,2.0,0.309207254723333,1.0,1,75,0.2310546875
1.0,2.0,1.0,0.704778912537222,1.0,0,74,0.1490234375
3.0,57.0,2.0,1.58953074425608,1.0,0,74,0.18515625
4.0,61.0,2.0,0.54769924989705,1.0,0,76,0.1607421875
1.0,9.0,1.0,0.509152040702247,1.0,1,75,0.1626953125
4.0,65.0,2.0,0.351729154485838,1.0,0,76,0.1607421875
2.0,20.0,2.0,0.543918862033934,1.0,1,76,0.233984375
2.0,7.0,1.0,0.452233131398316,1.0,0,76,0.1451171875
,,,,,0,74,0.1568359375
4.0,60.0,2.0,1.58815291644351,1.0,1,76,0.1294921875
4.0,49.0,2.0,0.947892442995908,0.0,0,76,0.230078125
3.0,39.0,1.0,0.510463750015333,1.0,1,75,0.210546875
4.0,54.0,1.0,0.680510510144813,1.0,0,76,0.1431640625
1.0,32.0,2.0,0.445178044260501,1.0,1,75,0.1705078125
2.0,25.0,2.0,0.472203794050984,1.0,1,76,0.171484375
1.0,2.0,1.0,0.400129614748948,1.0,0,74,0.148046875
2.0,10.0,1.0,0.676368948487834,1.0,0,76,0.09921875
4.0,53.0,1.0,0.632592272574584,1.0,0,76,0.179296875
3.0,59.0,2.0,0.590801136972004,1.0,0,74,0.148046875
3.0,40.0,1.0,0.700853624251977,1.0,1,75,0.18125
1.0,10.0,2.0,0.438002303797475,0.0,1,75,0.09921875
3.0,62.0,2.0,0.487441460896662,1.0,1,75,0.1802734375
1.0,22.0,2.0,0.257061227282065,1.0,0,74,0.09921875
4.0,38.0,2.0,0.387920658298754,0.0,1,76,0.2330078125
1.0,3.0,2.0,0.552872181517159,0.0,1,75,0.1802734375
4.0,69.0,1.0,0.532584370996119,0.0,1,76,0.1392578125
4.0,44.0,2.0,0.357635932777157,0.0,1,76,0.1666015625
4.0,52.0,2.0,0.485116247247788,0.0,1,76,0.120703125
2.0,12.0,2.0,0.45891338616002,0.0,1,76,0.09921875
2.0,28.0,2.0,0.592295077684867,1.0,1,76,0.2056640625
4.0,71.0,2.0,1.36352189976242,1.0,0,76,0.2486328125
2.0,31.0,2.0,0.512866101084001,1.0,0,76,0.159765625
4.0,41.0,1.0,0.555554692805345,1.0,1,76,0.09921875
2.0,32.0,2.0,0.263389871748586,1.0,0,76,0.1685546875
2.0,23.0,2.0,0.298881294704188,1.0,0,76,0.09921875
1.0,35.0,2.0,0.242260610282756,1.0,0,74,0.167578125
2.0,4.0,1.0,0.579736463943846,1.0,0,76,0.1490234375
2.0,16.0,1.0,1.29360360248302,1.0,0,76,0.09921875
3.0,58.0,2.0,0.661962766050237,1.0,0,74,0.155859375
4.0,50.0,1.0,1.30724524002108,1.0,1,76,0.1509765625
,,,,,1,75,0.1919921875
,,,,,0,74,0.1568359375
2.0,24.0,2.0,0.657143176304999,1.0,1,76,0.175390625
4.0,68.0,2.0,0.691713953401631,1.0,0,76,0.2076171875
2.0,26.0,2.0,0.520841834082603,1.0,0,76,0.17734375
1.0,28.0,2.0,0.616700262474296,1.0,0,74,0.163671875
4.0,63.0,2.0,0.59180340842704,1.0,1,76,0.1392578125
3.0,46.0,2.0,0.450092729104654,0.0,1,75,0.155859375
1.0,24.0,2.0,0.420607351751642,1.0,0,74,0.09921875
3.0,38.0,2.0,0.531724800656775,0.0,1,75,0.1177734375
3.0,56.0,2.0,0.409028598440273,1.0,1,75,0.112890625
1.0,11.0,1.0,0.384218124369909,1.0,1,75,0.2486328125
1.0,15.0,1.0,0.426577872593953,1.0,1,75,0.1333984375
3.0,51.0,1.0,0.442189901603342,1.0,1,75,0.1568359375
1.0,16.0,1.0,0.350279058080559,1.0,1,75,0.1255859375
2.0,9.0,1.0,0.348478587866339,1.0,1,76,0.2076171875
3.0,41.0,2.0,0.542810538754566,0.0,0,74,0.1392578125
3.0,66.0,2.0,0.618881560909358,1.0,0,74,0.1451171875
3.0,52.0,2.0,0.422818218910834,0.0,0,74,0.194921875
1.0,4.0,1.0,1.20140134595567,1.0,1,75,0.2486328125
2.0,11.0,2.0,0.61810926868111,0.0,1,76,0.1216796875
2.0,29.0,2.0,1.59132679097911,1.0,1,76,0.1255859375
4.0,67.0,2.0,0.684429088557408,1.0,0,76,0.179296875
1.0,23.0,2.0,0.714314087748789,1.0,0,74,0.11875
4.0,62.0,2.0,0.4580385077561,1.0,0,76,0.1587890625
1.0,36.0,2.0,0.296659943523991,1.0,0,74,0.1333984375
2.0,18.0,1.0,0.384150246924037,1.0,1,76,0.1783203125
3.0,48.0,1.0,0.349440535396752,1.0,1,75,0.1333984375
3.0,71.0,2.0,0.322634109144019,1.0,0,74,0.09921875
2.0,8.0,1.0,0.471593578723514,1.0,1,76,0.1451171875
2.0,2.0,2.0,1.44131151525744,0.0,0,76,0.09921875
4.0,72.0,2.0,0.743131361256019,1.0,0,76,0.2134765625
1.0,17.0,2.0,0.571115013247436,0.0,0,74,0.2095703125
4.0,51.0,1.0,0.547801433031964,1.0,0,76,0.144140625
1.0,6.0,1.0,0.345871875505509,1.0,0,74,0.2349609375
4.0,59.0,2.0,0.694130378534283,1.0,1,76,0.2115234375
1.0,27.0,2.0,1.49194170844294,1.0,1,75,0.09921875
4.0,40.0,1.0,0.859782517508393,1.0,1,76,0.2486328125
1.0,29.0,2.0,0.541464929281574,1.0,1,75,0.148046875
1.0,14.0,1.0,0.861066369777291,1.0,1,75,0.1373046875
3.0,60.0,2.0,0.576178166167665,1.0,0,74,0.23984375
1.0,34.0,2.0,0.965102382166151,1.0,0,74,0.2486328125
4.0,42.0,1.0,0.709819126995171,1.0,1,76,0.09921875
4.0,70.0,2.0,0.318132520617837,1.0,0,76,0.1705078125
2.0,27.0,2.0,0.412825968726793,1.0,1,76,0.1578125
1.0,8.0,1.0,0.535526840736566,1.0,0,74,0.2115234375
1.0,21.0,2.0,1.18187920486616,1.0,1,75,0.09921875
2.0,19.0,2.0,0.405165037504958,1.0,1,76,0.1666015625
4.0,64.0,2.0,0.261947224123105,1.0,1,76,0.1978515625
1.0,26.0,2.0,0.365937600915458,1.0,0,74,0.1900390625
3.0,54.0,1.0,0.851582047295778,1.0,0,74,0.09921875
4.0,43.0,2.0,0.483190533530433,0.0,1,76,0.1763671875
3.0,50.0,2.0,0.676115692445819,0.0,1,75,0.179296875
1.0,31.0,2.0,0.297331677219518,1.0,1,75,0.218359375
3.0,68.0,2.0,0.43160365472886,1.0,1,75,0.144140625
4.0,55.0,2.0,0.6601420169427,1.0,1,76,0.09921875
3.0,42.0,1.0,0.608515906405046,1.0,1,75,0.1080078125
2.0,30.0,2.0,0.449351874012791,1.0,0,76,0.2486328125
3.0,65.0,2.0,0.375437935538685,1.0,1,75,0.226171875
2.0,6.0,1.0,0.544297274502242,1.0,0,76,0.2134765625
1.0,18.0,2.0,0.879236495043187,0.0,0,74,0.09921875
4.0,66.0,2.0,1.75822636679095,1.0,1,76,0.1607421875
1.0,33.0,2.0,0.373756304967173,1.0,0,74,0.1080078125
2.0,22.0,2.0,0.437153391632819,1.0,0,76,0.20078125
1.0,20.0,2.0,0.518236079562485,1.0,1,75,0.1109375
2.0,33.0,2.0,0.345757240418607,1.0,0,76,0.09921875
4.0,47.0,1.0,0.875425043227551,1.0,0,76,0.1080078125
4.0,39.0,1.0,0.493834146463087,1.0,1,76,0.194921875
3.0,44.0,1.0,0.418880476184313,1.0,1,75,0.136328125
1.0,12.0,2.0,0.334981402928861,0.0,0,74,0.13828125
4.0,37.0,2.0,0.45914214880122,0.0,0,76,0.1392578125
1.0,1.0,2.0,0.600123954770424,0.0,1,75,0.2427734375
3.0,63.0,2.0,0.529657368545486,1.0,1,75,0.1861328125
1.0,13.0,2.0,0.911330092425487,0.0,0,74,0.24375
2.0,35.0,2.0,1.24868936546045,1.0,0,76,0.09921875
1.0,19.0,2.0,0.527051196059801,1.0,1,75,0.20859375
2.0,5.0,1.0,0.631864799909636,1.0,0,76,0.2017578125
2.0,15.0,2.0,0.540191981490352,0.0,0,76,0.1236328125
4.0,48.0,2.0,0.379807406486179,0.0,0,76,0.1529296875
3.0,53.0,2.0,0.35395803405936,0.0,0,74,0.2486328125
2.0,3.0,1.0,0.838848121011324,1.0,1,76,0.2486328125
3.0,47.0,1.0,0.578271313239384,1.0,0,74,0.1470703125
3.0,67.0,2.0,0.581858107451808,1.0,0,74,0.1578125
1.0,5.0,1.0,1.2030348555154,1.0,0,74,0.237890625
4.0,56.0,2.0,0.634116513453591,1.0,0,76,0.1763671875
1.0,7.0,1.0,0.509710681809338,1.0,1,75,0.1568359375
1.0,25.0,2.0,0.980554374355052,1.0,0,74,0.12265625
2.0,21.0,2.0,0.752342626478821,1.0,0,76,0.228125
1.0,30.0,2.0,0.566547771461046,1.0,1,75,0.1431640625
3.0,43.0,1.0,0.736391742651904,1.0,1,75,0.1626953125
2.0,36.0,2.0,0.561270818146113,1.0,1,76,0.20859375
4.0,46.0,1.0,0.626343892820842,1.0,0,76,0.16953125
4.0,57.0,2.0,0.744198835661336,1.0,1,76,0.1138671875
3.0,64.0,2.0,0.6083971065691,1.0,0,74,0.09921875
2.0,13.0,1.0,1.35748505890115,1.0,1,76,0.2251953125
3.0,49.0,1.0,0.913352732339263,1.0,0,74,0.171484375
2.0,34.0,2.0,0.728755896951952,1.0,1,76,0.1041015625
3.0,45.0,1.0,1.07550128997718,1.0,0,74,0.1021484375
2.0,17.0,1.0,1.01289234348042,1.0,1,76,0.09921875
2.0,14.0,1.0,0.412297692470929,1.0,1,76,0.09921875
4.0,45.0,1.0,0.54115335680217,1.0,0,76,0.09921875
3.0,69.0,2.0,0.89669548321308,1.0,1,75,0.16953125
2.0,1.0,1.0,1.77470458147218,1.0,0,76,0.191015625
4.0,58.0,2.0,0.730410964187286,1.0,1,76,0.2447265625
3.0,37.0,1.0,0.718854201445538,1.0,0,74,0.13828125
3.0,55.0,2.0,0.526024189876807,1.0,1,75,0.2486328125
